id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Response.JOL,Procedure.Shuffle.1,Response.RT,Platform
10113930,quiet,quiet,1,1,4,JOL,war,Study1,M,Study Phase2,10,Recall2,2888,USM
10143313SR,,quiet,0,0,4,JOL,war,Study1,M,Study Phase2,100,Recall2,2282,USM
W_10132867_LAA,,quiet,0,0,4,JOL,war,Study1,M,Study Phase2,50,Recall2,2125,USM
w10048508_zh,quiet ,quiet,0.833333333,1,4,JOL,war,Study1,M,Study Phase2,1,Recall2,3131,USM
w10105143_saa,quiet,quiet,1,1,4,JOL,war,Study1,M,Study Phase2,70,Recall2,1756,USM
w10127480_acd,quiet,quiet,1,1,4,JOL,war,Study1,M,Study Phase2,50,Recall2,3385,USM
w10128549,quiet,quiet,1,1,4,JOL,war,Study1,M,Study Phase2,14,Recall2,4183,USM
w10128714_RCH,quiet,quiet,1,1,4,JOL,war,Study1,M,Study Phase2,0,Recall2,3785,USM
w10132325DA,quiet,quiet,1,1,4,JOL,war,Study1,M,Study Phase2,10,Recall2,3539,USM
w10137783_ppl,quiet,quiet,1,1,4,JOL,war,Study1,M,Study Phase2,40,Recall2,2112,USM
w10141933,quiet,quiet,1,1,4,JOL,war,Study1,M,Study Phase2,30,Recall2,29170,USM
w10143036_tke,fight,quiet,0.4,0,4,JOL,war,Study1,M,Study Phase2,20,Recall2,5027,USM
w10147078_err,quiet,quiet,1,1,4,JOL,war,Study1,M,Study Phase2,100,Recall2,3490,USM
w10168870_ams,quiet,quiet,1,1,4,JOL,war,Study1,M,Study Phase2,0,Recall2,3805,USM
w952976AJH,quiet,quiet,1,1,4,JOL,war,Study1,M,Study Phase2,0,Recall2,2480,USM
10068469SJ,,finger,0,0,4,JOL,wedding,Study1,M,Study Phase2,NA,Recall2,266,USM
10113930,finger,finger,1,1,4,JOL,wedding,Study1,M,Study Phase2,23,Recall2,2602,USM
10143313SR,finger,finger,1,1,4,JOL,wedding,Study1,M,Study Phase2,95,Recall2,2407,USM
W_10132867_LAA,cake,finger,0.166666667,0,4,JOL,wedding,Study1,M,Study Phase2,50,Recall2,2596,USM
w10048508_zh,finger ,finger,0.857142857,1,4,JOL,wedding,Study1,M,Study Phase2,0,Recall2,5552,USM
w10105143_saa,finger,finger,1,1,4,JOL,wedding,Study1,M,Study Phase2,75,Recall2,1790,USM
w10127480_acd,finger,finger,1,1,4,JOL,wedding,Study1,M,Study Phase2,40,Recall2,4180,USM
w10128549,finger,finger,1,1,4,JOL,wedding,Study1,M,Study Phase2,89,Recall2,3003,USM
w10128714_RCH,,finger,0,0,4,JOL,wedding,Study1,M,Study Phase2,100,Recall2,1779,USM
w10132325DA,ring,finger,0.666666667,0,4,JOL,wedding,Study1,M,Study Phase2,60,Recall2,4087,USM
w10137783_ppl,finger,finger,1,1,4,JOL,wedding,Study1,M,Study Phase2,70,Recall2,2407,USM
w10141933,finger,finger,1,1,4,JOL,wedding,Study1,M,Study Phase2,100,Recall2,4185,USM
w10143036_tke,ring,finger,0.666666667,0,4,JOL,wedding,Study1,M,Study Phase2,80,Recall2,5003,USM
w10147078_err,,finger,0,0,4,JOL,wedding,Study1,M,Study Phase2,100,Recall2,3431,USM
w10168870_ams,ring,finger,0.666666667,0,4,JOL,wedding,Study1,M,Study Phase2,90,Recall2,2113,USM
w952976AJH,finger,finger,1,1,4,JOL,wedding,Study1,M,Study Phase2,30,Recall2,2084,USM
10068469SJ,,sentence,0,0,4,JOL,word,Study1,F,Study Phase2,NA,Recall2,31,USM
10113930,sentence,sentence,1,1,4,JOL,word,Study1,F,Study Phase2,99,Recall2,2894,USM
10143313SR,sentence,sentence,1,1,4,JOL,word,Study1,F,Study Phase2,90,Recall2,2759,USM
W_10132867_LAA,phrase,sentence,0.25,0,4,JOL,word,Study1,F,Study Phase2,50,Recall2,3984,USM
w10048508_zh,school ,sentence,0.25,0,4,JOL,word,Study1,F,Study Phase2,10,Recall2,4564,USM
w10105143_saa,sentence,sentence,1,1,4,JOL,word,Study1,F,Study Phase2,75,Recall2,3145,USM
w10127480_acd,,sentence,0,0,4,JOL,word,Study1,F,Study Phase2,30,Recall2,1005,USM
w10128549,weal,sentence,0.125,0,4,JOL,word,Study1,F,Study Phase2,67,Recall2,7677,USM
w10128714_RCH,sentence,sentence,1,1,4,JOL,word,Study1,F,Study Phase2,100,Recall2,3553,USM
w10132325DA,sentence,sentence,1,1,4,JOL,word,Study1,F,Study Phase2,55,Recall2,3970,USM
w10137783_ppl,sentence,sentence,1,1,4,JOL,word,Study1,F,Study Phase2,100,Recall2,2211,USM
w10141933,letter,sentence,0.375,0,4,JOL,word,Study1,F,Study Phase2,100,Recall2,5012,USM
w10143036_tke,sentence,sentence,1,1,4,JOL,word,Study1,F,Study Phase2,30,Recall2,5328,USM
w10147078_err,,sentence,0,0,4,JOL,word,Study1,F,Study Phase2,100,Recall2,5417,USM
w10168870_ams,sentence,sentence,1,1,4,JOL,word,Study1,F,Study Phase2,70,Recall2,2603,USM
w952976AJH,bird,sentence,0,0,4,JOL,word,Study1,F,Study Phase2,100,Recall2,4295,USM
10066214OD,look,wolf,0.5,0,2,JOL,art,Study2,U,Study Phase2,55,Recall2,2966,USM
w100152402_MKT,read,wolf,0,0,2,JOL,art,Study2,U,Study Phase2,60,Recall2,2885,USM
w10042654_kw,museum ,wolf,0,0,2,JOL,art,Study2,U,Study Phase2,10,Recall2,5155,USM
w10090906KM,sculpture,wolf,0.111111111,0,2,JOL,art,Study2,U,Study Phase2,40,Recall2,7138,USM
w10098759_caa,dolphin,wolf,0.285714286,0,2,JOL,art,Study2,U,Study Phase2,40,Recall2,41557,USM
w10128905_IAT,show,wolf,0.5,0,2,JOL,art,Study2,U,Study Phase2,20,Recall2,3598,USM
w10136452dns,lion,wolf,0.5,0,2,JOL,art,Study2,U,Study Phase2,80,Recall2,2715,USM
w10150573_kaj,,wolf,0,0,2,JOL,art,Study2,U,Study Phase2,0,Recall2,1148,USM
W10156412_WAGR,,wolf,0,0,2,JOL,art,Study2,U,Study Phase2,100,Recall2,4407,USM
w10162630_CAG,wolf,wolf,1,1,2,JOL,art,Study2,U,Study Phase2,0,Recall2,23481,USM
w821455_akg,wolf,wolf,1,1,2,JOL,art,Study2,U,Study Phase2,35,Recall2,2071,USM
w963035,work,wolf,0.5,0,2,JOL,art,Study2,U,Study Phase2,100,Recall2,3095,USM
10066214OD,heart,bronze,0.333333333,0,2,JOL,artery,Study2,U,Study Phase2,65,Recall2,2957,USM
w100152402_MKT,vein,bronze,0.333333333,0,2,JOL,artery,Study2,U,Study Phase2,20,Recall2,4825,USM
w10042654_kw,,bronze,0,0,2,JOL,artery,Study2,U,Study Phase2,10,Recall2,2321,USM
w10090906KM,vein,bronze,0.333333333,0,2,JOL,artery,Study2,U,Study Phase2,15,Recall2,1678,USM
w10098759_caa,bronze ,bronze,0.857142857,1,2,JOL,artery,Study2,U,Study Phase2,0,Recall2,5975,USM
w10128905_IAT,,bronze,0,0,2,JOL,artery,Study2,U,Study Phase2,10,Recall2,1945,USM
w10136452dns,blood,bronze,0.333333333,0,2,JOL,artery,Study2,U,Study Phase2,10,Recall2,3282,USM
w10150573_kaj,,bronze,0,0,2,JOL,artery,Study2,U,Study Phase2,10,Recall2,1837,USM
W10156412_WAGR,bronze,bronze,1,1,2,JOL,artery,Study2,U,Study Phase2,60,Recall2,4002,USM
w10162630_CAG,,bronze,0,0,2,JOL,artery,Study2,U,Study Phase2,NA,Recall2,48,USM
w821455_akg,b,bronze,0.166666667,0,2,JOL,artery,Study2,U,Study Phase2,1,Recall2,10099,USM
w963035,lawyer,bronze,0.333333333,0,2,JOL,artery,Study2,U,Study Phase2,0,Recall2,6806,USM
10066214OD,clothes,clothes,1,1,2,JOL,attire,Study2,F,Study Phase2,99,Recall2,3296,USM
w100152402_MKT,clothes,clothes,1,1,2,JOL,attire,Study2,F,Study Phase2,80,Recall2,2306,USM
w10042654_kw,clothes,clothes,1,1,2,JOL,attire,Study2,F,Study Phase2,15,Recall2,9060,USM
w10090906KM,clothes,clothes,1,1,2,JOL,attire,Study2,F,Study Phase2,99,Recall2,1820,USM
w10098759_caa,clothes,clothes,1,1,2,JOL,attire,Study2,F,Study Phase2,90,Recall2,2771,USM
w10128905_IAT,clothes,clothes,1,1,2,JOL,attire,Study2,F,Study Phase2,60,Recall2,4299,USM
w10136452dns,clothes,clothes,1,1,2,JOL,attire,Study2,F,Study Phase2,100,Recall2,2259,USM
w10150573_kaj,,clothes,0,0,2,JOL,attire,Study2,F,Study Phase2,100,Recall2,2133,USM
W10156412_WAGR,clothing,clothes,0.625,0,2,JOL,attire,Study2,F,Study Phase2,65,Recall2,3913,USM
w10162630_CAG,,clothes,0,0,2,JOL,attire,Study2,F,Study Phase2,0,Recall2,51,USM
w821455_akg,clothes,clothes,1,1,2,JOL,attire,Study2,F,Study Phase2,90,Recall2,38145,USM
w963035,clothes,clothes,1,1,2,JOL,attire,Study2,F,Study Phase2,0,Recall2,4025,USM
10066214OD,not ,horn,0.5,0,2,JOL,bench,Study2,U,Study Phase2,85,Recall2,15374,USM
w100152402_MKT,sit,horn,0,0,2,JOL,bench,Study2,U,Study Phase2,20,Recall2,2336,USM
w10042654_kw,box,horn,0.25,0,2,JOL,bench,Study2,U,Study Phase2,10,Recall2,8568,USM
w10090906KM,press,horn,0.2,0,2,JOL,bench,Study2,U,Study Phase2,5,Recall2,2252,USM
w10098759_caa,sit,horn,0,0,2,JOL,bench,Study2,U,Study Phase2,80,Recall2,479755,USM
w10128905_IAT,warmer,horn,0.166666667,0,2,JOL,bench,Study2,U,Study Phase2,10,Recall2,3014,USM
w10136452dns,,horn,0,0,2,JOL,bench,Study2,U,Study Phase2,20,Recall2,1851,USM
w10150573_kaj,,horn,0,0,2,JOL,bench,Study2,U,Study Phase2,10,Recall2,1364,USM
W10156412_WAGR,,horn,0,0,2,JOL,bench,Study2,U,Study Phase2,10,Recall2,4136,USM
w10162630_CAG,,horn,0,0,2,JOL,bench,Study2,U,Study Phase2,NA,Recall2,115,USM
w821455_akg,horn,horn,1,1,2,JOL,bench,Study2,U,Study Phase2,25,Recall2,47554,USM
w963035,mark,horn,0.25,0,2,JOL,bench,Study2,U,Study Phase2,100,Recall2,3080,USM
10066214OD,go,fire,0,0,2,JOL,blaze,Study2,F,Study Phase2,21,Recall2,6315,USM
w100152402_MKT,fire,fire,1,1,2,JOL,blaze,Study2,F,Study Phase2,80,Recall2,3099,USM
w10042654_kw,fire,fire,1,1,2,JOL,blaze,Study2,F,Study Phase2,45,Recall2,3573,USM
w10090906KM,fire,fire,1,1,2,JOL,blaze,Study2,F,Study Phase2,95,Recall2,8478,USM
w10098759_caa,hot,fire,0,0,2,JOL,blaze,Study2,F,Study Phase2,70,Recall2,2030,USM
w10128905_IAT,fire,fire,1,1,2,JOL,blaze,Study2,F,Study Phase2,75,Recall2,2135,USM
w10136452dns,fire,fire,1,1,2,JOL,blaze,Study2,F,Study Phase2,100,Recall2,1829,USM
w10150573_kaj,fire,fire,1,1,2,JOL,blaze,Study2,F,Study Phase2,100,Recall2,1272,USM
W10156412_WAGR,fire,fire,1,1,2,JOL,blaze,Study2,F,Study Phase2,80,Recall2,1770,USM
w10162630_CAG,,fire,0,0,2,JOL,blaze,Study2,F,Study Phase2,0,Recall2,104,USM
w821455_akg,fire,fire,1,1,2,JOL,blaze,Study2,F,Study Phase2,85,Recall2,1702,USM
w963035,fire,fire,1,1,2,JOL,blaze,Study2,F,Study Phase2,100,Recall2,1778,USM
10066214OD,and,ounce,0.2,0,2,JOL,both,Study2,U,Study Phase2,23,Recall2,2614,USM
w100152402_MKT,together,ounce,0.25,0,2,JOL,both,Study2,U,Study Phase2,50,Recall2,4610,USM
w10042654_kw,two ,ounce,0.2,0,2,JOL,both,Study2,U,Study Phase2,5,Recall2,4967,USM
w10090906KM,other,ounce,0.4,0,2,JOL,both,Study2,U,Study Phase2,10,Recall2,2464,USM
w10098759_caa,pair,ounce,0,0,2,JOL,both,Study2,U,Study Phase2,10,Recall2,19566,USM
w10128905_IAT,,ounce,0,0,2,JOL,both,Study2,U,Study Phase2,15,Recall2,2875,USM
w10136452dns,,ounce,0,0,2,JOL,both,Study2,U,Study Phase2,20,Recall2,1756,USM
w10150573_kaj,,ounce,0,0,2,JOL,both,Study2,U,Study Phase2,0,Recall2,1036,USM
W10156412_WAGR,,ounce,0,0,2,JOL,both,Study2,U,Study Phase2,5,Recall2,2050,USM
w10162630_CAG,ounce,ounce,1,1,2,JOL,both,Study2,U,Study Phase2,0,Recall2,18843,USM
w821455_akg,once,ounce,0.8,1,2,JOL,both,Study2,U,Study Phase2,5,Recall2,16370,USM
w963035,same,ounce,0.2,0,2,JOL,both,Study2,U,Study Phase2,0,Recall2,2455,USM
10066214OD,water,water,1,1,2,JOL,bridge,Study2,F,Study Phase2,67,Recall2,2918,USM
w100152402_MKT,gap,water,0.2,0,2,JOL,bridge,Study2,F,Study Phase2,80,Recall2,2305,USM
w10042654_kw,water,water,1,1,2,JOL,bridge,Study2,F,Study Phase2,25,Recall2,3070,USM
w10090906KM,water,water,1,1,2,JOL,bridge,Study2,F,Study Phase2,50,Recall2,2951,USM
w10098759_caa,water,water,1,1,2,JOL,bridge,Study2,F,Study Phase2,100,Recall2,5540,USM
w10128905_IAT,water,water,1,1,2,JOL,bridge,Study2,F,Study Phase2,50,Recall2,1654,USM
w10136452dns,water,water,1,1,2,JOL,bridge,Study2,F,Study Phase2,100,Recall2,1847,USM
w10150573_kaj,water,water,1,1,2,JOL,bridge,Study2,F,Study Phase2,100,Recall2,4846,USM
W10156412_WAGR,water,water,1,1,2,JOL,bridge,Study2,F,Study Phase2,95,Recall2,1989,USM
w10162630_CAG,,water,0,0,2,JOL,bridge,Study2,F,Study Phase2,NA,Recall2,74,USM
w821455_akg,water,water,1,1,2,JOL,bridge,Study2,F,Study Phase2,85,Recall2,2055,USM
w963035,break,water,0.6,0,2,JOL,bridge,Study2,F,Study Phase2,100,Recall2,4362,USM
10066214OD,flower,plant,0.166666667,0,2,JOL,cactus,Study2,F,Study Phase2,89,Recall2,3073,USM
w100152402_MKT,plant,plant,1,1,2,JOL,cactus,Study2,F,Study Phase2,70,Recall2,2486,USM
w10042654_kw,plant,plant,1,1,2,JOL,cactus,Study2,F,Study Phase2,40,Recall2,2937,USM
w10090906KM,sharp,plant,0.4,0,2,JOL,cactus,Study2,F,Study Phase2,90,Recall2,19305,USM
w10098759_caa,plant,plant,1,1,2,JOL,cactus,Study2,F,Study Phase2,100,Recall2,3093,USM
w10128905_IAT,plant,plant,1,1,2,JOL,cactus,Study2,F,Study Phase2,70,Recall2,2045,USM
w10136452dns,plant,plant,1,1,2,JOL,cactus,Study2,F,Study Phase2,100,Recall2,2939,USM
w10150573_kaj,plant,plant,1,1,2,JOL,cactus,Study2,F,Study Phase2,100,Recall2,3958,USM
W10156412_WAGR,plant,plant,1,1,2,JOL,cactus,Study2,F,Study Phase2,100,Recall2,1781,USM
w10162630_CAG,,plant,0,0,2,JOL,cactus,Study2,F,Study Phase2,0,Recall2,23,USM
w821455_akg,plant,plant,1,1,2,JOL,cactus,Study2,F,Study Phase2,90,Recall2,2235,USM
w963035,plant,plant,1,1,2,JOL,cactus,Study2,F,Study Phase2,0,Recall2,3994,USM
10066214OD,money,leg,0.2,0,2,JOL,cash,Study2,U,Study Phase2,23,Recall2,7660,USM
w100152402_MKT,money,leg,0.2,0,2,JOL,cash,Study2,U,Study Phase2,30,Recall2,1774,USM
w10042654_kw,money,leg,0.2,0,2,JOL,cash,Study2,U,Study Phase2,10,Recall2,2953,USM
w10090906KM,money,leg,0.2,0,2,JOL,cash,Study2,U,Study Phase2,25,Recall2,2646,USM
w10098759_caa,leg,leg,1,1,2,JOL,cash,Study2,U,Study Phase2,79,Recall2,12220,USM
w10128905_IAT,leg,leg,1,1,2,JOL,cash,Study2,U,Study Phase2,20,Recall2,2478,USM
w10136452dns,leg,leg,1,1,2,JOL,cash,Study2,U,Study Phase2,35,Recall2,2273,USM
w10150573_kaj,,leg,0,0,2,JOL,cash,Study2,U,Study Phase2,20,Recall2,1592,USM
W10156412_WAGR,,leg,0,0,2,JOL,cash,Study2,U,Study Phase2,25,Recall2,9792,USM
w10162630_CAG,,leg,0,0,2,JOL,cash,Study2,U,Study Phase2,NA,Recall2,21,USM
w821455_akg,leg,leg,1,1,2,JOL,cash,Study2,U,Study Phase2,15,Recall2,16216,USM
w963035,money,leg,0.2,0,2,JOL,cash,Study2,U,Study Phase2,0,Recall2,3132,USM
10066214OD,red,red,1,1,2,JOL,cherry,Study2,F,Study Phase2,95,Recall2,2290,USM
w100152402_MKT,red,red,1,1,2,JOL,cherry,Study2,F,Study Phase2,90,Recall2,1482,USM
w10042654_kw,red,red,1,1,2,JOL,cherry,Study2,F,Study Phase2,50,Recall2,4569,USM
w10090906KM,pick,red,0,0,2,JOL,cherry,Study2,F,Study Phase2,90,Recall2,2179,USM
w10098759_caa,red,red,1,1,2,JOL,cherry,Study2,F,Study Phase2,100,Recall2,2165,USM
w10128905_IAT,red,red,1,1,2,JOL,cherry,Study2,F,Study Phase2,75,Recall2,1620,USM
w10136452dns,red,red,1,1,2,JOL,cherry,Study2,F,Study Phase2,100,Recall2,1468,USM
w10150573_kaj,red,red,1,1,2,JOL,cherry,Study2,F,Study Phase2,100,Recall2,1360,USM
W10156412_WAGR,red,red,1,1,2,JOL,cherry,Study2,F,Study Phase2,98,Recall2,1621,USM
w10162630_CAG,,red,0,0,2,JOL,cherry,Study2,F,Study Phase2,0,Recall2,29,USM
w821455_akg,red,red,1,1,2,JOL,cherry,Study2,F,Study Phase2,90,Recall2,1703,USM
w963035,red,red,1,1,2,JOL,cherry,Study2,F,Study Phase2,100,Recall2,1813,USM
10066214OD,night,cold,0,0,2,JOL,chill,Study2,F,Study Phase2,98,Recall2,2961,USM
w100152402_MKT,out,cold,0.25,0,2,JOL,chill,Study2,F,Study Phase2,70,Recall2,1955,USM
w10042654_kw,cold,cold,1,1,2,JOL,chill,Study2,F,Study Phase2,40,Recall2,4393,USM
w10090906KM,cold,cold,1,1,2,JOL,chill,Study2,F,Study Phase2,65,Recall2,2620,USM
w10098759_caa,ees,cold,0,0,2,JOL,chill,Study2,F,Study Phase2,100,Recall2,20757,USM
w10128905_IAT,cold,cold,1,1,2,JOL,chill,Study2,F,Study Phase2,75,Recall2,4602,USM
w10136452dns,cold,cold,1,1,2,JOL,chill,Study2,F,Study Phase2,100,Recall2,3986,USM
w10150573_kaj,cold,cold,1,1,2,JOL,chill,Study2,F,Study Phase2,100,Recall2,1319,USM
W10156412_WAGR,,cold,0,0,2,JOL,chill,Study2,F,Study Phase2,95,Recall2,5666,USM
w10162630_CAG,,cold,0,0,2,JOL,chill,Study2,F,Study Phase2,NA,Recall2,42875,USM
w821455_akg,cold,cold,1,1,2,JOL,chill,Study2,F,Study Phase2,85,Recall2,11903,USM
w963035,cold,cold,1,1,2,JOL,chill,Study2,F,Study Phase2,100,Recall2,1552,USM
10066214OD,wood,hammer,0,0,2,JOL,chisel,Study2,F,Study Phase2,65,Recall2,2643,USM
w100152402_MKT,sharp,hammer,0.5,0,2,JOL,chisel,Study2,F,Study Phase2,50,Recall2,2236,USM
w10042654_kw,hammer,hammer,1,1,2,JOL,chisel,Study2,F,Study Phase2,30,Recall2,3190,USM
w10090906KM,cheek,hammer,0.333333333,0,2,JOL,chisel,Study2,F,Study Phase2,20,Recall2,2183,USM
w10098759_caa,tool,hammer,0,0,2,JOL,chisel,Study2,F,Study Phase2,50,Recall2,3952,USM
w10128905_IAT,hammer,hammer,1,1,2,JOL,chisel,Study2,F,Study Phase2,65,Recall2,1936,USM
w10136452dns,tool,hammer,0,0,2,JOL,chisel,Study2,F,Study Phase2,40,Recall2,5263,USM
w10150573_kaj,hammer,hammer,1,1,2,JOL,chisel,Study2,F,Study Phase2,10,Recall2,1543,USM
W10156412_WAGR,hammer,hammer,1,1,2,JOL,chisel,Study2,F,Study Phase2,90,Recall2,5421,USM
w10162630_CAG,hammer,hammer,1,1,2,JOL,chisel,Study2,F,Study Phase2,0,Recall2,10380,USM
w821455_akg,hammer,hammer,1,1,2,JOL,chisel,Study2,F,Study Phase2,90,Recall2,1792,USM
w963035,car,hammer,0.333333333,0,2,JOL,chisel,Study2,F,Study Phase2,0,Recall2,2380,USM
10066214OD,today ,cut,0.166666667,0,2,JOL,chop,Study2,F,Study Phase2,77,Recall2,5800,USM
w100152402_MKT,cut,cut,1,1,2,JOL,chop,Study2,F,Study Phase2,90,Recall2,3471,USM
w10042654_kw,chip,cut,0.25,0,2,JOL,chop,Study2,F,Study Phase2,50,Recall2,13704,USM
w10090906KM,,cut,0,0,2,JOL,chop,Study2,F,Study Phase2,85,Recall2,1350,USM
w10098759_caa,sticks ,cut,0.285714286,0,2,JOL,chop,Study2,F,Study Phase2,100,Recall2,3260,USM
w10128905_IAT,cut,cut,1,1,2,JOL,chop,Study2,F,Study Phase2,80,Recall2,2080,USM
w10136452dns,cut,cut,1,1,2,JOL,chop,Study2,F,Study Phase2,100,Recall2,1504,USM
w10150573_kaj,cut,cut,1,1,2,JOL,chop,Study2,F,Study Phase2,100,Recall2,1286,USM
W10156412_WAGR,cut,cut,1,1,2,JOL,chop,Study2,F,Study Phase2,90,Recall2,3492,USM
w10162630_CAG,,cut,0,0,2,JOL,chop,Study2,F,Study Phase2,0,Recall2,24,USM
w821455_akg,cut,cut,1,1,2,JOL,chop,Study2,F,Study Phase2,95,Recall2,15174,USM
w963035,cut,cut,1,1,2,JOL,chop,Study2,F,Study Phase2,100,Recall2,2906,USM
10066214OD,life,business,0.25,0,2,JOL,death,Study2,U,Study Phase2,1,Recall2,2355,USM
w100152402_MKT,life,business,0.25,0,2,JOL,death,Study2,U,Study Phase2,30,Recall2,2355,USM
w10042654_kw,life,business,0.25,0,2,JOL,death,Study2,U,Study Phase2,10,Recall2,5414,USM
w10090906KM,dark,business,0,0,2,JOL,death,Study2,U,Study Phase2,10,Recall2,7187,USM
w10098759_caa,casket,business,0.25,0,2,JOL,death,Study2,U,Study Phase2,50,Recall2,19751,USM
w10128905_IAT,date,business,0.125,0,2,JOL,death,Study2,U,Study Phase2,35,Recall2,8161,USM
w10136452dns,,business,0,0,2,JOL,death,Study2,U,Study Phase2,100,Recall2,3825,USM
w10150573_kaj,,business,0,0,2,JOL,death,Study2,U,Study Phase2,30,Recall2,1264,USM
W10156412_WAGR,,business,0,0,2,JOL,death,Study2,U,Study Phase2,90,Recall2,4655,USM
w10162630_CAG,,business,0,0,2,JOL,death,Study2,U,Study Phase2,0,Recall2,116,USM
w821455_akg,business,business,1,1,2,JOL,death,Study2,U,Study Phase2,10,Recall2,38969,USM
w963035,alive,business,0.25,0,2,JOL,death,Study2,U,Study Phase2,0,Recall2,3758,USM
10066214OD,food,sack,0,0,2,JOL,dietary,Study2,U,Study Phase2,44,Recall2,2390,USM
w100152402_MKT,food,sack,0,0,2,JOL,dietary,Study2,U,Study Phase2,10,Recall2,1991,USM
w10042654_kw,supplement ,sack,0.090909091,0,2,JOL,dietary,Study2,U,Study Phase2,5,Recall2,9623,USM
w10090906KM,sack,sack,1,1,2,JOL,dietary,Study2,U,Study Phase2,10,Recall2,4357,USM
w10098759_caa,bean,sack,0.25,0,2,JOL,dietary,Study2,U,Study Phase2,1,Recall2,5045,USM
w10128905_IAT,,sack,0,0,2,JOL,dietary,Study2,U,Study Phase2,10,Recall2,3457,USM
w10136452dns,plan,sack,0.25,0,2,JOL,dietary,Study2,U,Study Phase2,10,Recall2,5037,USM
w10150573_kaj,,sack,0,0,2,JOL,dietary,Study2,U,Study Phase2,0,Recall2,3636,USM
W10156412_WAGR,,sack,0,0,2,JOL,dietary,Study2,U,Study Phase2,25,Recall2,4020,USM
w10162630_CAG,,sack,0,0,2,JOL,dietary,Study2,U,Study Phase2,0,Recall2,51,USM
w821455_akg,snack,sack,0.8,1,2,JOL,dietary,Study2,U,Study Phase2,15,Recall2,4570,USM
w963035,eat,sack,0.25,0,2,JOL,dietary,Study2,U,Study Phase2,0,Recall2,3952,USM
10066214OD,paper,paper,1,1,2,JOL,document,Study2,F,Study Phase2,99,Recall2,3356,USM
w100152402_MKT,read,paper,0.6,0,2,JOL,document,Study2,F,Study Phase2,80,Recall2,1777,USM
w10042654_kw,paper,paper,1,1,2,JOL,document,Study2,F,Study Phase2,50,Recall2,2850,USM
w10090906KM,paper,paper,1,1,2,JOL,document,Study2,F,Study Phase2,80,Recall2,2419,USM
w10098759_caa,paper,paper,1,1,2,JOL,document,Study2,F,Study Phase2,100,Recall2,6075,USM
w10128905_IAT,paper,paper,1,1,2,JOL,document,Study2,F,Study Phase2,65,Recall2,1827,USM
w10136452dns,paper,paper,1,1,2,JOL,document,Study2,F,Study Phase2,100,Recall2,2381,USM
w10150573_kaj,paper,paper,1,1,2,JOL,document,Study2,F,Study Phase2,10,Recall2,2207,USM
W10156412_WAGR,paper,paper,1,1,2,JOL,document,Study2,F,Study Phase2,90,Recall2,4449,USM
w10162630_CAG,,paper,0,0,2,JOL,document,Study2,F,Study Phase2,0,Recall2,44,USM
w821455_akg,paper,paper,1,1,2,JOL,document,Study2,F,Study Phase2,95,Recall2,1996,USM
w963035,paper,paper,1,1,2,JOL,document,Study2,F,Study Phase2,1000,Recall2,1842,USM
10066214OD,brow,smell,0,0,2,JOL,eyes,Study2,M,Study Phase2,43,Recall2,3874,USM
w100152402_MKT,see,smell,0.4,0,2,JOL,eyes,Study2,M,Study Phase2,70,Recall2,1950,USM
w10042654_kw,smell,smell,1,1,2,JOL,eyes,Study2,M,Study Phase2,10,Recall2,2885,USM
w10090906KM,water,smell,0.2,0,2,JOL,eyes,Study2,M,Study Phase2,25,Recall2,3903,USM
w10098759_caa,see,smell,0.4,0,2,JOL,eyes,Study2,M,Study Phase2,0,Recall2,4326,USM
w10128905_IAT,smell,smell,1,1,2,JOL,eyes,Study2,M,Study Phase2,25,Recall2,2409,USM
w10136452dns,nose,smell,0.4,0,2,JOL,eyes,Study2,M,Study Phase2,25,Recall2,6412,USM
w10150573_kaj,smell,smell,1,1,2,JOL,eyes,Study2,M,Study Phase2,50,Recall2,2109,USM
W10156412_WAGR,smell,smell,1,1,2,JOL,eyes,Study2,M,Study Phase2,75,Recall2,6149,USM
w10162630_CAG,,smell,0,0,2,JOL,eyes,Study2,M,Study Phase2,NA,Recall2,102,USM
w821455_akg,smell,smell,1,1,2,JOL,eyes,Study2,M,Study Phase2,75,Recall2,1878,USM
w963035,smell,smell,1,1,2,JOL,eyes,Study2,M,Study Phase2,0,Recall2,4289,USM
10066214OD,funny ,fight,0.166666667,0,2,JOL,feud,Study2,F,Study Phase2,13,Recall2,3035,USM
w100152402_MKT,family,fight,0.333333333,0,2,JOL,feud,Study2,F,Study Phase2,40,Recall2,2093,USM
w10042654_kw,fight,fight,1,1,2,JOL,feud,Study2,F,Study Phase2,10,Recall2,4330,USM
w10090906KM,family,fight,0.333333333,0,2,JOL,feud,Study2,F,Study Phase2,99,Recall2,4170,USM
w10098759_caa,fight,fight,1,1,2,JOL,feud,Study2,F,Study Phase2,90,Recall2,4852,USM
w10128905_IAT,fight,fight,1,1,2,JOL,feud,Study2,F,Study Phase2,85,Recall2,2406,USM
w10136452dns,fight,fight,1,1,2,JOL,feud,Study2,F,Study Phase2,100,Recall2,2586,USM
w10150573_kaj,fight,fight,1,1,2,JOL,feud,Study2,F,Study Phase2,100,Recall2,4169,USM
W10156412_WAGR,fight,fight,1,1,2,JOL,feud,Study2,F,Study Phase2,95,Recall2,2341,USM
