id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Procedure.Shuffle.1,Response.RT,Platform
w10135981JZ,quiet,quiet,1,1,3,Read,war,Study1,M,Study Phase2,Recall2,2618,USM
w10140814DO,quiet,quiet,1,1,3,Read,war,Study1,M,Study Phase2,Recall2,4159,USM
w10148391-Jk,quiet ,quiet,0.833333333,1,3,Read,war,Study1,M,Study Phase2,Recall2,12178,USM
w10151253_ES,quiet,quiet,1,1,3,Read,war,Study1,M,Study Phase2,Recall2,4178,USM
w958722_hnm,quiet,quiet,1,1,3,Read,war,Study1,M,Study Phase2,Recall2,39288,USM
10134188andCC,bliss,finger,0.166666667,0,3,Read,wedding,Study1,M,Study Phase2,Recall2,2994,USM
MadisonHodge,ring,finger,0.666666667,0,3,Read Recall,wedding,Study1,M,Study Phase2,Recall2,4330,USM
MakaylaTemple,day,finger,0,0,3,Read Recall,wedding,Study1,M,Study Phase2,Recall2,2349,USM
w10033523_hp,bells,finger,0.166666667,0,3,Read,wedding,Study1,M,Study Phase2,Recall2,3184,USM
w10053729_jjm,ring,finger,0.666666667,0,3,Read,wedding,Study1,M,Study Phase2,Recall2,4011,USM
w10057028_nfg,finger,finger,1,1,3,Read,wedding,Study1,M,Study Phase2,Recall2,2259,USM
w10059334_IMV,finger,finger,1,1,3,Read,wedding,Study1,M,Study Phase2,Recall2,6170,USM
W10079507_CEE,finger,finger,1,1,3,Read,wedding,Study1,M,Study Phase2,Recall2,6940,USM
w10083877_dzw,finger,finger,1,1,3,Read,wedding,Study1,M,Study Phase2,Recall2,6732,USM
w10089472,ring,finger,0.666666667,0,3,Read,wedding,Study1,M,Study Phase2,Recall2,3099,USM
w10124974_tcb,icing,finger,0.5,0,3,Read,wedding,Study1,M,Study Phase2,Recall2,2268,USM
W10126626SG,cake,finger,0.166666667,0,3,Read,wedding,Study1,M,Study Phase2,Recall2,2940,USM
w10126773_AT,ring,finger,0.666666667,0,3,Read,wedding,Study1,M,Study Phase2,Recall2,4334,USM
w10128864,finger,finger,1,1,3,Read,wedding,Study1,M,Study Phase2,Recall2,2867,USM
w10132763akp,walsh,finger,0,0,3,Read,wedding,Study1,M,Study Phase2,Recall2,4150,USM
w10133025_mjc,finger,finger,1,1,3,Read,wedding,Study1,M,Study Phase2,Recall2,15247,USM
w10135981JZ,finger,finger,1,1,3,Read,wedding,Study1,M,Study Phase2,Recall2,3391,USM
w10140814DO,finger,finger,1,1,3,Read,wedding,Study1,M,Study Phase2,Recall2,3859,USM
w10148391-Jk,ring,finger,0.666666667,0,3,Read,wedding,Study1,M,Study Phase2,Recall2,2666,USM
w10151253_ES,finger,finger,1,1,3,Read,wedding,Study1,M,Study Phase2,Recall2,3406,USM
w958722_hnm,finger,finger,1,1,3,Read,wedding,Study1,M,Study Phase2,Recall2,18573,USM
10134188andCC,seat,sentence,0.375,0,3,Read,word,Study1,F,Study Phase2,Recall2,3324,USM
MadisonHodge,,sentence,0,0,3,Read Recall,word,Study1,F,Study Phase2,Recall2,4578,USM
MakaylaTemple,day,sentence,0,0,3,Read Recall,word,Study1,F,Study Phase2,Recall2,1901,USM
w10033523_hp,search,sentence,0.375,0,3,Read,word,Study1,F,Study Phase2,Recall2,1747,USM
w10053729_jjm,letter,sentence,0.375,0,3,Read,word,Study1,F,Study Phase2,Recall2,21977,USM
w10057028_nfg,,sentence,0,0,3,Read,word,Study1,F,Study Phase2,Recall2,2350,USM
w10059334_IMV,sentence ,sentence,0.888888889,1,3,Read,word,Study1,F,Study Phase2,Recall2,12201,USM
W10079507_CEE,sentence,sentence,1,1,3,Read,word,Study1,F,Study Phase2,Recall2,2698,USM
w10083877_dzw,sentence,sentence,1,1,3,Read,word,Study1,F,Study Phase2,Recall2,4245,USM
w10089472,letters,sentence,0.5,0,3,Read,word,Study1,F,Study Phase2,Recall2,3561,USM
w10124974_tcb,puzzle,sentence,0.125,0,3,Read,word,Study1,F,Study Phase2,Recall2,5437,USM
W10126626SG,wall,sentence,0,0,3,Read,word,Study1,F,Study Phase2,Recall2,2888,USM
w10126773_AT,sentence,sentence,1,1,3,Read,word,Study1,F,Study Phase2,Recall2,2186,USM
w10128864,,sentence,0,0,3,Read,word,Study1,F,Study Phase2,Recall2,683,USM
w10132763akp,girl,sentence,0,0,3,Read,word,Study1,F,Study Phase2,Recall2,3265,USM
w10133025_mjc,,sentence,0,0,3,Read,word,Study1,F,Study Phase2,Recall2,90,USM
w10135981JZ,sentence,sentence,1,1,3,Read,word,Study1,F,Study Phase2,Recall2,3163,USM
w10140814DO,sentence,sentence,1,1,3,Read,word,Study1,F,Study Phase2,Recall2,38474,USM
w10148391-Jk,sentence ,sentence,0.888888889,1,3,Read,word,Study1,F,Study Phase2,Recall2,20157,USM
w10151253_ES,sentence,sentence,1,1,3,Read,word,Study1,F,Study Phase2,Recall2,6672,USM
w958722_hnm,sentence ,sentence,0.888888889,1,3,Read,word,Study1,F,Study Phase2,Recall2,5864,USM
10143815SK,,wolf,0,0,1,Read,art,Study2,U,Study Phase2,Recall2,2844,USM
BrookeMask,wolf,wolf,1,1,1,Read Recall,art,Study2,U,Study Phase2,Recall2,1488,USM
jasminesherman,,wolf,0,0,1,Read Recall,art,Study2,U,Study Phase2,Recall2,3692,USM
TaravionCosey,work,wolf,0.5,0,1,Read Recall,art,Study2,U,Study Phase2,Recall2,6242,USM
w10046339_pw,wolf,wolf,1,1,1,Read,art,Study2,U,Study Phase2,Recall2,3483,USM
W10057641NS,,wolf,0,0,1,Read,art,Study2,U,Study Phase2,Recall2,97,USM
w10062326CT,brush,wolf,0,0,1,Read,art,Study2,U,Study Phase2,Recall2,2043,USM
w10080028_sac,wolf,wolf,1,1,1,Read,art,Study2,U,Study Phase2,Recall2,11911,USM
w10085225L.S,paint,wolf,0,0,1,Read,art,Study2,U,Study Phase2,Recall2,5771,USM
w10101381_mgk,?,wolf,0,0,1,Read,art,Study2,U,Study Phase2,Recall2,940,USM
w10118390Eh,draw,wolf,0.25,0,1,Read,art,Study2,U,Study Phase2,Recall2,2823,USM
w10128215_bnc,deco,wolf,0.25,0,1,Read,art,Study2,U,Study Phase2,Recall2,3121,USM
w10133134_lpc,wolf,wolf,1,1,1,Read,art,Study2,U,Study Phase2,Recall2,2518,USM
w10143398_abc,idk,wolf,0,0,1,Read,art,Study2,U,Study Phase2,Recall2,4531,USM
w10157282_HBR,wolf,wolf,1,1,1,Read,art,Study2,U,Study Phase2,Recall2,19430,USM
10143815SK,blood,bronze,0.333333333,0,1,Read,artery,Study2,U,Study Phase2,Recall2,8901,USM
BrookeMask,d,bronze,0,0,1,Read Recall,artery,Study2,U,Study Phase2,Recall2,2368,USM
jasminesherman,,bronze,0,0,1,Read Recall,artery,Study2,U,Study Phase2,Recall2,1240,USM
TaravionCosey,bronze ,bronze,0.857142857,1,1,Read Recall,artery,Study2,U,Study Phase2,Recall2,18418,USM
w10046339_pw,heart,bronze,0.333333333,0,1,Read,artery,Study2,U,Study Phase2,Recall2,10655,USM
W10057641NS,,bronze,0,0,1,Read,artery,Study2,U,Study Phase2,Recall2,71,USM
w10062326CT,vein,bronze,0.333333333,0,1,Read,artery,Study2,U,Study Phase2,Recall2,1981,USM
w10080028_sac,,bronze,0,0,1,Read,artery,Study2,U,Study Phase2,Recall2,11255,USM
w10085225L.S,idk,bronze,0,0,1,Read,artery,Study2,U,Study Phase2,Recall2,4877,USM
w10101381_mgk,?,bronze,0,0,1,Read,artery,Study2,U,Study Phase2,Recall2,28032,USM
w10118390Eh,heart,bronze,0.333333333,0,1,Read,artery,Study2,U,Study Phase2,Recall2,3281,USM
w10128215_bnc,blood,bronze,0.333333333,0,1,Read,artery,Study2,U,Study Phase2,Recall2,3445,USM
w10133134_lpc,heart,bronze,0.333333333,0,1,Read,artery,Study2,U,Study Phase2,Recall2,4123,USM
w10143398_abc,bronze,bronze,1,1,1,Read,artery,Study2,U,Study Phase2,Recall2,3586,USM
w10157282_HBR,vein,bronze,0.333333333,0,1,Read,artery,Study2,U,Study Phase2,Recall2,18688,USM
10143815SK,,clothes,0,0,1,Read,attire,Study2,F,Study Phase2,Recall2,17181,USM
BrookeMask,clothing,clothes,0.625,0,1,Read Recall,attire,Study2,F,Study Phase2,Recall2,2143,USM
jasminesherman,,clothes,0,0,1,Read Recall,attire,Study2,F,Study Phase2,Recall2,1772,USM
TaravionCosey,clothes,clothes,1,1,1,Read Recall,attire,Study2,F,Study Phase2,Recall2,12137,USM
w10046339_pw,clothes,clothes,1,1,1,Read,attire,Study2,F,Study Phase2,Recall2,6975,USM
W10057641NS,,clothes,0,0,1,Read,attire,Study2,F,Study Phase2,Recall2,162,USM
w10062326CT,outfit,clothes,0.285714286,0,1,Read,attire,Study2,F,Study Phase2,Recall2,3715,USM
w10080028_sac,clothes,clothes,1,1,1,Read,attire,Study2,F,Study Phase2,Recall2,6567,USM
w10085225L.S,clothes,clothes,1,1,1,Read,attire,Study2,F,Study Phase2,Recall2,5046,USM
w10101381_mgk,?,clothes,0,0,1,Read,attire,Study2,F,Study Phase2,Recall2,1258,USM
w10118390Eh,clothes,clothes,1,1,1,Read,attire,Study2,F,Study Phase2,Recall2,2934,USM
w10128215_bnc,dress,clothes,0.285714286,0,1,Read,attire,Study2,F,Study Phase2,Recall2,4239,USM
w10133134_lpc,clothes,clothes,1,1,1,Read,attire,Study2,F,Study Phase2,Recall2,5248,USM
w10143398_abc,clothes,clothes,1,1,1,Read,attire,Study2,F,Study Phase2,Recall2,3102,USM
w10157282_HBR,clothes,clothes,1,1,1,Read,attire,Study2,F,Study Phase2,Recall2,22929,USM
10143815SK,beach,horn,0.2,0,1,Read,bench,Study2,U,Study Phase2,Recall2,6246,USM
BrookeMask,horn,horn,1,1,1,Read Recall,bench,Study2,U,Study Phase2,Recall2,2735,USM
jasminesherman,,horn,0,0,1,Read Recall,bench,Study2,U,Study Phase2,Recall2,3191,USM
TaravionCosey,horn,horn,1,1,1,Read Recall,bench,Study2,U,Study Phase2,Recall2,11135,USM
w10046339_pw,park,horn,0.25,0,1,Read,bench,Study2,U,Study Phase2,Recall2,4379,USM
W10057641NS,,horn,0,0,1,Read,bench,Study2,U,Study Phase2,Recall2,140,USM
w10062326CT,seat,horn,0,0,1,Read,bench,Study2,U,Study Phase2,Recall2,2674,USM
w10080028_sac,sit,horn,0,0,1,Read,bench,Study2,U,Study Phase2,Recall2,15088,USM
w10085225L.S,sit,horn,0,0,1,Read,bench,Study2,U,Study Phase2,Recall2,10084,USM
w10101381_mgk,?,horn,0,0,1,Read,bench,Study2,U,Study Phase2,Recall2,2646,USM
w10118390Eh,sit,horn,0,0,1,Read,bench,Study2,U,Study Phase2,Recall2,1767,USM
w10128215_bnc,sit,horn,0,0,1,Read,bench,Study2,U,Study Phase2,Recall2,2367,USM
w10133134_lpc,,horn,0,0,1,Read,bench,Study2,U,Study Phase2,Recall2,5444,USM
w10143398_abc,seat,horn,0,0,1,Read,bench,Study2,U,Study Phase2,Recall2,2962,USM
w10157282_HBR,seat,horn,0,0,1,Read,bench,Study2,U,Study Phase2,Recall2,22714,USM
10143815SK,grease,fire,0.333333333,0,1,Read,blaze,Study2,F,Study Phase2,Recall2,18376,USM
BrookeMask,fire,fire,1,1,1,Read Recall,blaze,Study2,F,Study Phase2,Recall2,1510,USM
jasminesherman,,fire,0,0,1,Read Recall,blaze,Study2,F,Study Phase2,Recall2,2074,USM
TaravionCosey,fire,fire,1,1,1,Read Recall,blaze,Study2,F,Study Phase2,Recall2,7243,USM
w10046339_pw,hot,fire,0,0,1,Read,blaze,Study2,F,Study Phase2,Recall2,4225,USM
W10057641NS,space,fire,0.2,0,1,Read,blaze,Study2,F,Study Phase2,Recall2,3410,USM
w10062326CT,fire,fire,1,1,1,Read,blaze,Study2,F,Study Phase2,Recall2,2534,USM
w10080028_sac,fire,fire,1,1,1,Read,blaze,Study2,F,Study Phase2,Recall2,2136,USM
w10085225L.S,fire,fire,1,1,1,Read,blaze,Study2,F,Study Phase2,Recall2,3569,USM
w10101381_mgk,?,fire,0,0,1,Read,blaze,Study2,F,Study Phase2,Recall2,1325,USM
w10118390Eh,fire,fire,1,1,1,Read,blaze,Study2,F,Study Phase2,Recall2,2005,USM
w10128215_bnc,fire,fire,1,1,1,Read,blaze,Study2,F,Study Phase2,Recall2,2713,USM
w10133134_lpc,fire,fire,1,1,1,Read,blaze,Study2,F,Study Phase2,Recall2,2596,USM
w10143398_abc,fire,fire,1,1,1,Read,blaze,Study2,F,Study Phase2,Recall2,2448,USM
w10157282_HBR,fire,fire,1,1,1,Read,blaze,Study2,F,Study Phase2,Recall2,9800,USM
10143815SK,face,ounce,0.4,0,1,Read,both,Study2,U,Study Phase2,Recall2,11043,USM
BrookeMask,,ounce,0,0,1,Read Recall,both,Study2,U,Study Phase2,Recall2,4907,USM
jasminesherman,,ounce,0,0,1,Read Recall,both,Study2,U,Study Phase2,Recall2,778,USM
TaravionCosey,ounce ,ounce,0.833333333,1,1,Read Recall,both,Study2,U,Study Phase2,Recall2,19320,USM
w10046339_pw,none,ounce,0.6,0,1,Read,both,Study2,U,Study Phase2,Recall2,2461,USM
W10057641NS,,ounce,0,0,1,Read,both,Study2,U,Study Phase2,Recall2,8,USM
w10062326CT,neither,ounce,0.285714286,0,1,Read,both,Study2,U,Study Phase2,Recall2,2997,USM
w10080028_sac,ounce,ounce,1,1,1,Read,both,Study2,U,Study Phase2,Recall2,4431,USM
w10085225L.S,together,ounce,0.25,0,1,Read,both,Study2,U,Study Phase2,Recall2,5993,USM
w10101381_mgk,?,ounce,0,0,1,Read,both,Study2,U,Study Phase2,Recall2,1405,USM
w10118390Eh,one,ounce,0.6,0,1,Read,both,Study2,U,Study Phase2,Recall2,2197,USM
w10128215_bnc,same,ounce,0.2,0,1,Read,both,Study2,U,Study Phase2,Recall2,3229,USM
w10133134_lpc,,ounce,0,0,1,Read,both,Study2,U,Study Phase2,Recall2,1713,USM
w10143398_abc,feud,ounce,0.4,0,1,Read,both,Study2,U,Study Phase2,Recall2,14765,USM
w10157282_HBR,ounce,ounce,1,1,1,Read,both,Study2,U,Study Phase2,Recall2,22614,USM
10143815SK,water ,water,0.833333333,1,1,Read,bridge,Study2,F,Study Phase2,Recall2,4601,USM
BrookeMask,ladder,water,0.5,0,1,Read Recall,bridge,Study2,F,Study Phase2,Recall2,5408,USM
jasminesherman,,water,0,0,1,Read Recall,bridge,Study2,F,Study Phase2,Recall2,747,USM
TaravionCosey,water ,water,0.833333333,1,1,Read Recall,bridge,Study2,F,Study Phase2,Recall2,13385,USM
w10046339_pw,water,water,1,1,1,Read,bridge,Study2,F,Study Phase2,Recall2,2626,USM
W10057641NS,,water,0,0,1,Read,bridge,Study2,F,Study Phase2,Recall2,144,USM
w10062326CT,build,water,0,0,1,Read,bridge,Study2,F,Study Phase2,Recall2,2846,USM
w10080028_sac,,water,0,0,1,Read,bridge,Study2,F,Study Phase2,Recall2,24553,USM
w10085225L.S,water,water,1,1,1,Read,bridge,Study2,F,Study Phase2,Recall2,6848,USM
w10101381_mgk,water,water,1,1,1,Read,bridge,Study2,F,Study Phase2,Recall2,2666,USM
w10118390Eh,song,water,0,0,1,Read,bridge,Study2,F,Study Phase2,Recall2,2426,USM
w10128215_bnc,water,water,1,1,1,Read,bridge,Study2,F,Study Phase2,Recall2,2433,USM
w10133134_lpc,,water,0,0,1,Read,bridge,Study2,F,Study Phase2,Recall2,1769,USM
w10143398_abc,water,water,1,1,1,Read,bridge,Study2,F,Study Phase2,Recall2,2812,USM
w10157282_HBR,water,water,1,1,1,Read,bridge,Study2,F,Study Phase2,Recall2,19245,USM
10143815SK,,plant,0,0,1,Read,cactus,Study2,F,Study Phase2,Recall2,8447,USM
BrookeMask,plant,plant,1,1,1,Read Recall,cactus,Study2,F,Study Phase2,Recall2,2297,USM
jasminesherman,,plant,0,0,1,Read Recall,cactus,Study2,F,Study Phase2,Recall2,1036,USM
TaravionCosey,plant,plant,1,1,1,Read Recall,cactus,Study2,F,Study Phase2,Recall2,12830,USM
w10046339_pw,plant,plant,1,1,1,Read,cactus,Study2,F,Study Phase2,Recall2,2136,USM
W10057641NS,,plant,0,0,1,Read,cactus,Study2,F,Study Phase2,Recall2,15,USM
w10062326CT,blossom,plant,0.142857143,0,1,Read,cactus,Study2,F,Study Phase2,Recall2,2242,USM
w10080028_sac,plant,plant,1,1,1,Read,cactus,Study2,F,Study Phase2,Recall2,5556,USM
w10085225L.S,scary,plant,0.2,0,1,Read,cactus,Study2,F,Study Phase2,Recall2,5006,USM
w10101381_mgk,flower,plant,0.166666667,0,1,Read,cactus,Study2,F,Study Phase2,Recall2,8353,USM
w10118390Eh,plant,plant,1,1,1,Read,cactus,Study2,F,Study Phase2,Recall2,1719,USM
w10128215_bnc,ouch,plant,0,0,1,Read,cactus,Study2,F,Study Phase2,Recall2,2887,USM
w10133134_lpc,,plant,0,0,1,Read,cactus,Study2,F,Study Phase2,Recall2,1866,USM
w10143398_abc,plant,plant,1,1,1,Read,cactus,Study2,F,Study Phase2,Recall2,2562,USM
w10157282_HBR,plant,plant,1,1,1,Read,cactus,Study2,F,Study Phase2,Recall2,21270,USM
10143815SK,,leg,0,0,1,Read,cash,Study2,U,Study Phase2,Recall2,27723,USM
BrookeMask,,leg,0,0,1,Read Recall,cash,Study2,U,Study Phase2,Recall2,1410,USM
jasminesherman,,leg,0,0,1,Read Recall,cash,Study2,U,Study Phase2,Recall2,813,USM
TaravionCosey,money ,leg,0.166666667,0,1,Read Recall,cash,Study2,U,Study Phase2,Recall2,7536,USM
w10046339_pw,wallet,leg,0.333333333,0,1,Read,cash,Study2,U,Study Phase2,Recall2,5621,USM
W10057641NS,,leg,0,0,1,Read,cash,Study2,U,Study Phase2,Recall2,96,USM
w10062326CT,leg,leg,1,1,1,Read,cash,Study2,U,Study Phase2,Recall2,13911,USM
w10080028_sac,leg,leg,1,1,1,Read,cash,Study2,U,Study Phase2,Recall2,9499,USM
w10085225L.S,money,leg,0.2,0,1,Read,cash,Study2,U,Study Phase2,Recall2,4305,USM
w10101381_mgk,feud,leg,0.25,0,1,Read,cash,Study2,U,Study Phase2,Recall2,6423,USM
w10118390Eh,money,leg,0.2,0,1,Read,cash,Study2,U,Study Phase2,Recall2,2059,USM
w10128215_bnc,check,leg,0.2,0,1,Read,cash,Study2,U,Study Phase2,Recall2,5357,USM
w10133134_lpc,,leg,0,0,1,Read,cash,Study2,U,Study Phase2,Recall2,1504,USM
w10143398_abc,money,leg,0.2,0,1,Read,cash,Study2,U,Study Phase2,Recall2,3577,USM
w10157282_HBR,leg,leg,1,1,1,Read,cash,Study2,U,Study Phase2,Recall2,12220,USM
10143815SK,red,red,1,1,1,Read,cherry,Study2,F,Study Phase2,Recall2,2673,USM
BrookeMask,red,red,1,1,1,Read Recall,cherry,Study2,F,Study Phase2,Recall2,1277,USM
jasminesherman,,red,0,0,1,Read Recall,cherry,Study2,F,Study Phase2,Recall2,1456,USM
TaravionCosey,red,red,1,1,1,Read Recall,cherry,Study2,F,Study Phase2,Recall2,7406,USM
w10046339_pw,red,red,1,1,1,Read,cherry,Study2,F,Study Phase2,Recall2,2035,USM
W10057641NS,,red,0,0,1,Read,cherry,Study2,F,Study Phase2,Recall2,67,USM
w10062326CT,tree,red,0.5,0,1,Read,cherry,Study2,F,Study Phase2,Recall2,2153,USM
w10080028_sac,red,red,1,1,1,Read,cherry,Study2,F,Study Phase2,Recall2,2392,USM
w10085225L.S,bloom,red,0,0,1,Read,cherry,Study2,F,Study Phase2,Recall2,4511,USM
w10101381_mgk,red,red,1,1,1,Read,cherry,Study2,F,Study Phase2,Recall2,2743,USM
w10118390Eh,red,red,1,1,1,Read,cherry,Study2,F,Study Phase2,Recall2,1547,USM
w10128215_bnc,red,red,1,1,1,Read,cherry,Study2,F,Study Phase2,Recall2,1967,USM
w10133134_lpc,red,red,1,1,1,Read,cherry,Study2,F,Study Phase2,Recall2,2386,USM
w10143398_abc,red,red,1,1,1,Read,cherry,Study2,F,Study Phase2,Recall2,2511,USM
w10157282_HBR,red,red,1,1,1,Read,cherry,Study2,F,Study Phase2,Recall2,21181,USM
10143815SK,,cold,0,0,1,Read,chill,Study2,F,Study Phase2,Recall2,1883,USM
BrookeMask,cold,cold,1,1,1,Read Recall,chill,Study2,F,Study Phase2,Recall2,2432,USM
jasminesherman,,cold,0,0,1,Read Recall,chill,Study2,F,Study Phase2,Recall2,830,USM
TaravionCosey,cold,cold,1,1,1,Read Recall,chill,Study2,F,Study Phase2,Recall2,7724,USM
w10046339_pw,cold,cold,1,1,1,Read,chill,Study2,F,Study Phase2,Recall2,2286,USM
W10057641NS,,cold,0,0,1,Read,chill,Study2,F,Study Phase2,Recall2,66,USM
w10062326CT,cold,cold,1,1,1,Read,chill,Study2,F,Study Phase2,Recall2,3417,USM
w10080028_sac,cold,cold,1,1,1,Read,chill,Study2,F,Study Phase2,Recall2,15753,USM
w10085225L.S,cold,cold,1,1,1,Read,chill,Study2,F,Study Phase2,Recall2,4149,USM
w10101381_mgk,?,cold,0,0,1,Read,chill,Study2,F,Study Phase2,Recall2,47211,USM
w10118390Eh,cool,cold,0.75,1,1,Read,chill,Study2,F,Study Phase2,Recall2,3895,USM
w10128215_bnc,ice,cold,0.25,0,1,Read,chill,Study2,F,Study Phase2,Recall2,2729,USM
w10133134_lpc,cold,cold,1,1,1,Read,chill,Study2,F,Study Phase2,Recall2,2529,USM
w10143398_abc,cold,cold,1,1,1,Read,chill,Study2,F,Study Phase2,Recall2,4329,USM
w10157282_HBR,cold,cold,1,1,1,Read,chill,Study2,F,Study Phase2,Recall2,38417,USM
10143815SK,,hammer,0,0,1,Read,chisel,Study2,F,Study Phase2,Recall2,4408,USM
BrookeMask,hammer,hammer,1,1,1,Read Recall,chisel,Study2,F,Study Phase2,Recall2,2701,USM
jasminesherman,,hammer,0,0,1,Read Recall,chisel,Study2,F,Study Phase2,Recall2,1052,USM
TaravionCosey,hammer ,hammer,0.857142857,1,1,Read Recall,chisel,Study2,F,Study Phase2,Recall2,17418,USM
w10046339_pw,hammer,hammer,1,1,1,Read,chisel,Study2,F,Study Phase2,Recall2,3281,USM
W10057641NS,,hammer,0,0,1,Read,chisel,Study2,F,Study Phase2,Recall2,153,USM
w10062326CT,sand,hammer,0.166666667,0,1,Read,chisel,Study2,F,Study Phase2,Recall2,4487,USM
w10080028_sac,hammer,hammer,1,1,1,Read,chisel,Study2,F,Study Phase2,Recall2,9996,USM
w10085225L.S,idk,hammer,0,0,1,Read,chisel,Study2,F,Study Phase2,Recall2,2678,USM
w10101381_mgk,?,hammer,0,0,1,Read,chisel,Study2,F,Study Phase2,Recall2,906,USM
w10118390Eh,wood,hammer,0,0,1,Read,chisel,Study2,F,Study Phase2,Recall2,5026,USM
w10128215_bnc,face,hammer,0.333333333,0,1,Read,chisel,Study2,F,Study Phase2,Recall2,4896,USM
w10133134_lpc,hammer,hammer,1,1,1,Read,chisel,Study2,F,Study Phase2,Recall2,2754,USM
w10143398_abc,hammer,hammer,1,1,1,Read,chisel,Study2,F,Study Phase2,Recall2,2713,USM
w10157282_HBR,hammer,hammer,1,1,1,Read,chisel,Study2,F,Study Phase2,Recall2,36464,USM
10143815SK,chip,cut,0.25,0,1,Read,chop,Study2,F,Study Phase2,Recall2,4818,USM
BrookeMask,cut,cut,1,1,1,Read Recall,chop,Study2,F,Study Phase2,Recall2,3326,USM
jasminesherman,,cut,0,0,1,Read Recall,chop,Study2,F,Study Phase2,Recall2,983,USM
TaravionCosey,cut,cut,1,1,1,Read Recall,chop,Study2,F,Study Phase2,Recall2,50782,USM
w10046339_pw,cut,cut,1,1,1,Read,chop,Study2,F,Study Phase2,Recall2,3022,USM
W10057641NS,,cut,0,0,1,Read,chop,Study2,F,Study Phase2,Recall2,119,USM
w10062326CT,knife,cut,0,0,1,Read,chop,Study2,F,Study Phase2,Recall2,2221,USM
w10080028_sac,cut,cut,1,1,1,Read,chop,Study2,F,Study Phase2,Recall2,7785,USM
w10085225L.S,cut,cut,1,1,1,Read,chop,Study2,F,Study Phase2,Recall2,1896,USM
w10101381_mgk,?,cut,0,0,1,Read,chop,Study2,F,Study Phase2,Recall2,1239,USM
w10118390Eh,wood,cut,0,0,1,Read,chop,Study2,F,Study Phase2,Recall2,2286,USM
w10128215_bnc,lamb,cut,0,0,1,Read,chop,Study2,F,Study Phase2,Recall2,2877,USM
w10133134_lpc,crush,cut,0.4,0,1,Read,chop,Study2,F,Study Phase2,Recall2,3476,USM
w10143398_abc,cut,cut,1,1,1,Read,chop,Study2,F,Study Phase2,Recall2,4366,USM
w10157282_HBR,cut,cut,1,1,1,Read,chop,Study2,F,Study Phase2,Recall2,22146,USM
10143815SK,,business,0,0,1,Read,death,Study2,U,Study Phase2,Recall2,13995,USM
BrookeMask,,business,0,0,1,Read Recall,death,Study2,U,Study Phase2,Recall2,2719,USM
jasminesherman,,business,0,0,1,Read Recall,death,Study2,U,Study Phase2,Recall2,659,USM
TaravionCosey,business ,business,0.888888889,1,1,Read Recall,death,Study2,U,Study Phase2,Recall2,6850,USM
w10046339_pw,buisness,business,1,1,1,Read,death,Study2,U,Study Phase2,Recall2,4878,USM
W10057641NS,,business,0,0,1,Read,death,Study2,U,Study Phase2,Recall2,99,USM
w10062326CT,life,business,0.25,0,1,Read,death,Study2,U,Study Phase2,Recall2,2078,USM
w10080028_sac,business,business,1,1,1,Read,death,Study2,U,Study Phase2,Recall2,4588,USM
w10085225L.S,bones,business,0.5,0,1,Read,death,Study2,U,Study Phase2,Recall2,10160,USM
w10101381_mgk,?,business,0,0,1,Read,death,Study2,U,Study Phase2,Recall2,1841,USM
w10118390Eh,business,business,1,1,1,Read,death,Study2,U,Study Phase2,Recall2,4783,USM
w10128215_bnc,drop,business,0,0,1,Read,death,Study2,U,Study Phase2,Recall2,3931,USM
w10133134_lpc,buisness,business,1,1,1,Read,death,Study2,U,Study Phase2,Recall2,4232,USM
w10143398_abc,idk,business,0.125,0,1,Read,death,Study2,U,Study Phase2,Recall2,4100,USM
w10157282_HBR,business,business,1,1,1,Read,death,Study2,U,Study Phase2,Recall2,23791,USM
10143815SK,sack,sack,1,1,1,Read,dietary,Study2,U,Study Phase2,Recall2,5503,USM
BrookeMask,supplement,sack,0.1,0,1,Read Recall,dietary,Study2,U,Study Phase2,Recall2,2681,USM
jasminesherman,,sack,0,0,1,Read Recall,dietary,Study2,U,Study Phase2,Recall2,816,USM
TaravionCosey,sack,sack,1,1,1,Read Recall,dietary,Study2,U,Study Phase2,Recall2,19428,USM
w10046339_pw,food,sack,0,0,1,Read,dietary,Study2,U,Study Phase2,Recall2,5392,USM
W10057641NS,,sack,0,0,1,Read,dietary,Study2,U,Study Phase2,Recall2,29,USM
w10062326CT,meal,sack,0.25,0,1,Read,dietary,Study2,U,Study Phase2,Recall2,4734,USM
w10080028_sac,sack,sack,1,1,1,Read,dietary,Study2,U,Study Phase2,Recall2,8191,USM
w10085225L.S,milk,sack,0.25,0,1,Read,dietary,Study2,U,Study Phase2,Recall2,5290,USM
w10101381_mgk,?,sack,0,0,1,Read,dietary,Study2,U,Study Phase2,Recall2,1211,USM
w10118390Eh,restriction,sack,0.181818182,0,1,Read,dietary,Study2,U,Study Phase2,Recall2,2999,USM
w10128215_bnc,eat,sack,0.25,0,1,Read,dietary,Study2,U,Study Phase2,Recall2,2814,USM
w10133134_lpc,sack,sack,1,1,1,Read,dietary,Study2,U,Study Phase2,Recall2,4362,USM
w10143398_abc,sack,sack,1,1,1,Read,dietary,Study2,U,Study Phase2,Recall2,4261,USM
